Committee,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Expenditure Type,Purpose,Candidate Issue,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Column 1,Column 2,Matched Candidate,Matched District,Matched Party,Matched Race
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-14 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,3281,3,Mail production/postage,Support Steve Lapraim,PM,Mail,"4,066",Mail production/postage,N,,,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-14 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,3315,3,Mail production/postage,Support Greg Kmetz,PM,Mail,"4,144",Mail production/postage,N,,,,,,,,,,GREG KMETZ,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-14 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2974,3,Mail production/postage,Support Randy Pinocci,PM,Mail,"3,360",Mail production/postage,N,,,,,,,,,,RANDY PINOCCI,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2433,3,Mail production/postage,Oppose Curtis Cochran,PM,Mail,"2,113",Mail production/postage,N,,,,,,,,,,CURTIS J COCHRAN,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2536,3,Mail production/postage,Oppose John Fitzpatrick,PM,Mail,"2,352",Mail production/postage,N,,,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2928,3,Mail production/postage,Support Ed Walker,PM,Mail,"2,200",Mail production/postage,N,,,,,,,,,,ED WALKER,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2310,3,Mail production/postage,Support Trevor Funseth,PM,Mail,"2,566",Mail production/postage,N,,,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,3662,3,Mail production/postage,Support Barry Usher,PM,Mail,"4,944",Mail production/postage,N,,,,,,,,,,BARRY USHER,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,"Darby House, LLC",,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,2315,3,Digital Placement/Production,Support Ken Allen,PM,Digital,2 ads + digital placement,Digital Placement/Production,N,,,,,,,,,,KENNETH E ALLEN,HOUSE DISTRICT 86,REP,STATE REPRESENTATIVE DISTRICT 86
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,"Darby House, LLC",,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,2315,3,Digital Placement/Production,Support Jedediah Hinkle,PM,Digital,2 ads + digital placement,Digital Placement/Production,N,,,,,,,,,,JEDEDIAH HINKLE,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,"Darby House, LLC",,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,2315,3,Digital Placement/Production,Support Ed Walker,PM,Digital,2 ads + digital placement,Digital Placement/Production,N,,,,,,,,,,ED WALKER,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,"Darby House, LLC",,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,2315,3,Digital Placement/Production,Support Trevor Funseth,PM,Digital,2 ads + digital placement,Digital Placement/Production,N,,,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,"Darby House, LLC",,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,2315,3,Digital Placement/Production,Support Steve Lapraim,PM,Digital,2 ads + Digital placement,Digital Placement/Production,N,,,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,"Darby House, LLC",,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,2315,3,Digital Placement/Production,Support Caleb Hinkle,PM,Digital,2 ads + digital placement,Digital Placement/Production,N,,,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,"Darby House, LLC",,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,2315,3,Digital Placement/ Production,Support Greg Kmetz,PM,Digital,2 ads + placement,Digital Placement/ Production,N,,,,,,,,,,GREG KMETZ,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,"Darby House, LLC",,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,2315,3,Digital Placement/Production,Support Barry Usher,PM,Digital,2 ads + digital placement,Digital Placement/Production,N,,,,,,,,,,BARRY USHER,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2385,3,Mail production/postage,Oppose Wayne Rusk,PM,Mail,"2,004",Mail production/postage,N,,,,,,,,,,WAYNE RUSK,HOUSE DISTRICT 86,REP,STATE REPRESENTATIVE DISTRICT 86
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2555,3,Mail production/postage,Oppose Ken Walsh,PM,Mail,"2,394",Mail production/postage,N,,,,,,,,,,KEN WALSH,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2183,3,Mail production/postage,Oppose Russ Nelson,PM,Mail,"1,537",Mail production/postage,N,,,,,,,,,,RUSSELL C NELSON,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2552,3,mail production /postage,Oppose Brad Barker,PM,Mail,"2,387",Mail production/postage,N,,,,,,,,,,BRAD BARKER,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2626,3,Mail production/postage,Oppose Jason Ellsworth,PM,Mail,"2,557",Mail production/postage,N,,,,,,,,,,JASON ELLSWORTH,HOUSE DISTRICT 34,REP,STATE REPRESENTATIVE DISTRICT 34
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2563,3,Mail production/postage,Oppose Valerie Moore,PM,Mail,"2,414",Mail production/postage,N,,,,,,,,,,VALERIE MOORE,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2483,3,Mail production/postage,Oppose Susan Geise,PM,Mail,"2,229",Mail production/postage,N,,,,,,,,,,SUSAN GEISE,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,3281,3,Mail production/postage,Oppose Mike Talia,PM,mail,"4,066",Mail production/postage,N,,,,,,,,,,MIKE TALIA,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2995,3,Mail production/postage,Oppose Shelley Vance,PM,Mail,"3,407",Mail production/postage,N,,,,,,,,,,SHELLEY VANCE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,3315,3,Mail production/postage,Oppose Doug Martens,PM,Mail,"4,144",Mail production/postage,N,,,,,,,,,,DOUG MARTENS,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2337,3,Mail production/postage,Support Mike Vinton,PM,Mail,"1,893",Mail production/postage,N,,,,,,,,,,MIKE VINTON,HOUSE DISTRICT 40,REP,STATE REPRESENTATIVE DISTRICT 40
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2487,3,Mail production/postage,Support Jim Riley,PM,Mail,"2,468",Mail production/postage,N,,,,,,,,,,JIM RILEY,HOUSE DISTRICT 6,REP,STATE REPRESENTATIVE DISTRICT 6
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2974,3,Mail production/postage,Oppose George Nikolakakos,PM,Mail,"3,360",Mail production/postage,N,,,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-08 0:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,2536,3,Mail production/postage,Oppose John Fitzpatrick,PM,Mail,"2,352",Mail production/postage,N,,,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2433,3,Mail production/postage,Support Jeff Stanek,PM,Mail,"2,113",Mail production/postage,N,,,,,,,,,,JEFF STANEK,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2385,3,Mail production/postage,Support Ken Allen,PM,Mail,"2,004",Mail production/postage,N,,,,,,,,,,KENNETH E ALLEN,HOUSE DISTRICT 86,REP,STATE REPRESENTATIVE DISTRICT 86
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2555,3,Mail production/postage,Support Trevor Walter,PM,Mail,"2,394",Mail production/postage,N,,,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2183,3,Mail production/postage,Support Jebediah Hinkle,PM,Mail,"1,537",Mail production/postage,N,,,,,,,,,,JEDEDIAH HINKLE,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2552,3,Mail production/postage,Support Mary Horman,PM,Mail,"2,387",Mail production/postage,N,,,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2928,3,Mail production/postage,Support Ed Walker,PM,Mail,"2,200",Mail production/postage,N,,,,,,,,,,ED WALKER,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2260,3,Mail production/postage,Support Charlie Loveridge,PM,Mail,"1,716",Mail production/postage,N,,,,,,,,,,CHARLIE LOVERIDGE,HOUSE DISTRICT 49,REP,STATE REPRESENTATIVE DISTRICT 49
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2563,3,Mail production/postage,Support Linda Harmon,PM,Mail,"2,414",Mail production/postage,N,,,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2424,3,Mail production/postage,Support John South,PM,Mail,"2,092",Mail production/postage,N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2310,3,Mail production/postage,Support Trevor Funseth,PM,Mail,"2,566",Mail production/postage,N,,,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2483,3,Mail production/postage,Support Justin Cleveland,PM,Mail,"2,229",Mail production/postage,N,,,,,,,,,,JUSTIN W CLEVELAND,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,3662,3,Mail production/postage,Support Barry Usher,PM,mail,"4,944",Mail production/postage,N,,,,,,,,,,BARRY USHER,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,3281,3,Mail production/postage,Support Steve Lapraim,PM,Mail,"4,066",Mail production/postage,N,,,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2995,3,Mail production/postage,Support Caleb Hinkle,PM,Mail,"3,407",Mail production/postage,N,,,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,3315,3,Mail production/postage,Support Greg Kmetz,PM,Mail,"4,144",Mail production/postage,N,,,,,,,,,,GREG KMETZ,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2974,3,Mail production/postage,Support Randy Pinocci,PM,Mail,"3,360",Mail production/postage,N,,,,,,,,,,RANDY PINOCCI,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2483,3,Mail production/postage,Support Nelly Nicol,PM,Mail,"3,360",Mail production/postage,N,,,,,,,,,,NELLY NICOL,HOUSE DISTRICT 53,REP,STATE REPRESENTATIVE DISTRICT 53
Sweet Grass County Republican Central Committee,04/26/2026 to 05/26/2026,C6,2026-05-11 0:00:00,Big timber Pioneer,,,,301 West First Ave. Suite A2,Big Timber,MT,59011,,564.05,3,Advertisement,Dan Wilson for Montana Supreme Court,PM,Print ad,3 weeks of ads,print advertisement,N,,,,,,,,,,RAY CURTIS,1ST CONGRESSIONAL,REP,UNITED STATES REPRESENTATIVE
Treasure State Stewards,03/26/2026 to 04/25/2026,C4,2026-04-23 0:00:00,Choteau Acantha,,,,PO BOX 320,Choteau,MT,59422,,530,3,Newspaper ad,Llew Jones,PM,Newspaper,1,,N,,,,,,,,,,LLEW JONES,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
Treasure State Stewards,03/26/2026 to 04/25/2026,C4,2026-04-21 0:00:00,Bitterroot Star,,,,P.O. Box 133,Stevensville,MT,59870,,690,3,Newspaper ad,David Bedey,PM,Newspaper,1,,N,,,,,,,,,,DAVID BEDEY,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
Treasure State Stewards,03/26/2026 to 04/25/2026,C4,2026-04-20 0:00:00,Yellowstone News Group,,,Yellowstone News Group,P.O. Box 2000,Livingston,MT,59047,,680,3,Newspaper ad,Chris Rindal,PM,Newspaper,1,,N,,,,,,,,,,CHRIS RINDAL,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
Treasure State Stewards,03/26/2026 to 04/25/2026,C4,2026-04-17 0:00:00,Cut Bank Pioneer Press,,,,P.O. Box 847,Cut Bank,MT,59427,,760,3,Newspaper ad,Llew Jones,PM,Newspaper,1,,N,,,,,,,,,,LLEW JONES,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
Treasure State Stewards,03/26/2026 to 04/25/2026,C4,2026-04-14 0:00:00,Choteau Acantha,,,,PO BOX 320,Choteau,MT,59422,,530,3,Newspaper ad,Llew Jones,PM,Newspaper,1,,N,,,,,,,,,,LLEW JONES,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
Treasure State Stewards,03/09/2026 to 03/25/2026,C4,2026-03-09 0:00:00,Uplift,,,,2140 Shattuck Ave Ste 1101,Berkeley,CA,94704,,4143.42,3,Display advertising,Llew Jones,PM,Billboard,3 months,Billboard design and advertising,N,,,,,,,,,,LLEW JONES,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
Conservatives4MT,,,,,,,,,,,,,9116.81,,,,,,,,,,,,,,,,,,ARTHUR DUNN,HOUSE DISTRICT 6,REP,STATE REPRESENTATIVE DISTRICT 6
Conservatives4MT,,,,,,,,,,,,,13084.14,,,,,,,,,,,,,,,,,,BARRY USHER,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
Conservatives4MT,,,,,,,,,,,,,24358.48,,,,,,,,,,,,,,,,,,BRAD BARKER,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
Conservatives4MT,,,,,,,,,,,,,12830.05,,,,,,,,,,,,,,,,,,BRANDON LER,HOUSE DISTRICT 33,REP,STATE REPRESENTATIVE DISTRICT 33
Conservatives4MT,,,,,,,,,,,,,14173.90,,,,,,,,,,,,,,,,,,CHISHOLM B CHRISTENSEN,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
Conservatives4MT,,,,,,,,,,,,,38136.99,,,,,,,,,,,,,,,,,,CHRIS RINDAL,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
Conservatives4MT,,,,,,,,,,,,,6504.40,,,,,,,,,,,,,,,,,,COURTENAY SPRUNGER,HOUSE DISTRICT 7,REP,STATE REPRESENTATIVE DISTRICT 7
Conservatives4MT,,,,,,,,,,,,,15121.82,,,,,,,,,,,,,,,,,,CURTIS J COCHRAN,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
Conservatives4MT,,,,,,,,,,,,,43342.05,,,,,,,,,,,,,,,,,,DAVID BEDEY,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
Conservatives4MT,,,,,,,,,,,,,5795.24,,,,,,,,,,,,,,,,,,DEREK PEACHEY,HOUSE DISTRICT 3,REP,STATE REPRESENTATIVE DISTRICT 3
Conservatives4MT,,,,,,,,,,,,,28735.34,,,,,,,,,,,,,,,,,,DOUG MARTENS,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
Conservatives4MT,,,,,,,,,,,,,16252.43,,,,,,,,,,,,,,,,,,ED BUTTREY,SENATE DISTRICT 11,REP,STATE SENATOR DISTRICT 11
Conservatives4MT,,,,,,,,,,,,,31049.65,,,,,,,,,,,,,,,,,,ERIC ALBUS,SENATE DISTRICT 14,REP,STATE SENATOR DISTRICT 14
Conservatives4MT,,,,,,,,,,,,,10576.39,,,,,,,,,,,,,,,,,,ERIC PETERSON,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
Conservatives4MT,,,,,,,,,,,,,9213.56,,,,,,,,,,,,,,,,,,ERIC TILLEMAN,HOUSE DISTRICT 23,REP,STATE REPRESENTATIVE DISTRICT 23
Conservatives4MT,,,,,,,,,,,,,18422.89,,,,,,,,,,,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
Conservatives4MT,,,,,,,,,,,,,4644.59,,,,,,,,,,,,,,,,,,GREG KMETZ,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
Conservatives4MT,,,,,,,,,,,,,9753.00,,,,,,,,,,,,,,,,,,GUNNER CESNIK,HOUSE DISTRICT 40,REP,STATE REPRESENTATIVE DISTRICT 40
Conservatives4MT,,,,,,,,,,,,,5987.97,,,,,,,,,,,,,,,,,,JASON LORANG,HOUSE DISTRICT 22,REP,STATE REPRESENTATIVE DISTRICT 22
Conservatives4MT,,,,,,,,,,,,,12866.12,,,,,,,,,,,,,,,,,,JENNIFER CARLSON,HOUSE DISTRICT 68,REP,STATE REPRESENTATIVE DISTRICT 68
Conservatives4MT,,,,,,,,,,,,,31037.87,,,,,,,,,,,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
Conservatives4MT,,,,,,,,,,,,,7749.75,,,,,,,,,,,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
Conservatives4MT,,,,,,,,,,,,,25873.16,,,,,,,,,,,,,,,,,,KEN WALSH,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
Conservatives4MT,,,,,,,,,,,,,24655.98,,,,,,,,,,,,,,,,,,LINDA REKSTEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
Conservatives4MT,,,,,,,,,,,,,27657.66,,,,,,,,,,,,,,,,,,LLEW JONES,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
Conservatives4MT,,,,,,,,,,,,,9337.31,,,,,,,,,,,,,,,,,,LYN BENNETT,HOUSE DISTRICT 4,REP,STATE REPRESENTATIVE DISTRICT 4
Conservatives4MT,,,,,,,,,,,,,2394.59,,,,,,,,,,,,,,,,,,MARK L WICKS,SENATE DISTRICT 14,REP,STATE SENATOR DISTRICT 14
Conservatives4MT,,,,,,,,,,,,,9226.88,,,,,,,,,,,,,,,,,,MELISSA NIKOLAKAKOS,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
Conservatives4MT,,,,,,,,,,,,,19502.94,,,,,,,,,,,,,,,,,,MICHELE BINKLEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
Conservatives4MT,,,,,,,,,,,,,22523.28,,,,,,,,,,,,,,,,,,MIKE TALIA,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
Conservatives4MT,,,,,,,,,,,,,1927.76,,,,,,,,,,,,,,,,,,MIKE VINTON,HOUSE DISTRICT 40,REP,STATE REPRESENTATIVE DISTRICT 40
Conservatives4MT,,,,,,,,,,,,,11016.53,,,,,,,,,,,,,,,,,,NEIL DURAM,SENATE DISTRICT 1,REP,STATE SENATOR DISTRICT 1
Conservatives4MT,,,,,,,,,,,,,4340.58,,,,,,,,,,,,,,,,,,NELLY NICOL,HOUSE DISTRICT 53,REP,STATE REPRESENTATIVE DISTRICT 53
Conservatives4MT,,,,,,,,,,,,,9554.57,,,,,,,,,,,,,,,,,,OLE HEDSTROM,HOUSE DISTRICT 49,REP,STATE REPRESENTATIVE DISTRICT 49
Conservatives4MT,,,,,,,,,,,,,8456.74,,,,,,,,,,,,,,,,,,RANDY PINOCCI,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
Conservatives4MT,,,,,,,,,,,,,8644.37,,,,,,,,,,,,,,,,,,ROY CALDWELL,HOUSE DISTRICT 84,REP,STATE REPRESENTATIVE DISTRICT 84
Conservatives4MT,,,,,,,,,,,,,14591.78,,,,,,,,,,,,,,,,,,RUSSELL C NELSON,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
Conservatives4MT,,,,,,,,,,,,,26081.59,,,,,,,,,,,,,,,,,,SHELLEY VANCE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
Conservatives4MT,,,,,,,,,,,,,13753.53,,,,,,,,,,,,,,,,,,STACY ZINN,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
Conservatives4MT,,,,,,,,,,,,,2471.54,,,,,,,,,,,,,,,,,,STEVEN GALLOWAY,SENATE DISTRICT 11,REP,STATE SENATOR DISTRICT 11
Conservatives4MT,,,,,,,,,,,,,15785.18,,,,,,,,,,,,,,,,,,SUSAN GEISE,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
